User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
root,ASIASCV7W3AVEVONVPND,2021-03-28T21:49:18Z,ec2.amazonaws.com,DetachInternetGateway,us-east-1,34.104.1.250,console.ec2.amazonaws.com,,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0dab7d7b7463718cc""},{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-0690046a167b4dae5""}]",b6558506-b05c-4f55-8126-aae8f85639e4,b33da199-3e1a-455b-a7a6-11196c7d1061,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:49:10Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0ab583191a9ae6a88""}]",3ca280f8-730d-4fbf-93b0-692fb85a1abc,dbdb683b-65ae-4ff0-af80-95935ab0e1b4,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:49:08Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-01ff98b6cb0e660cc""}]",63fcc7d1-ce93-4253-865a-79c708c77163,01e05c22-b92a-4dd8-b5b5-3264cc0ad321,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:49:07Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-040d98e3100fbbb03""}]",189cff19-5268-450d-b021-ab46f3a5a3cd,197e5363-ab84-4ca2-9dfa-ac2ead5e1f54,false,AwsApiCall,143209715754,Management
root,ASIASCV7W3AVDC27AGZL,2021-03-28T21:48:54Z,ec2.amazonaws.com,DeleteNetworkInterface,us-east-1,34.104.1.250,console.ec2.amazonaws.com,,"[{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-0f3fd87b2de3f69c9""}]",0308f0c9-58c3-4922-a155-afbc64a00082,280e27c7-b1b4-4627-aaee-2954ddcc2d0e,false,AwsApiCall,143209715754,Management
root,ASIASCV7W3AVDC27AGZL,2021-03-28T21:48:54Z,ec2.amazonaws.com,DeleteNetworkInterface,us-east-1,34.104.1.250,console.ec2.amazonaws.com,,"[{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-0b8bf253bd4915de5""}]",27e53a66-7bba-4fce-92d7-06523e0f299e,f7e0b26a-afe0-406f-a730-c45b4b6c0176,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:48:06Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-04b6ec262b586f1b3""}]",14561207-575d-4f80-84fc-6017737dc13b,4d79565f-3f3e-4b2a-9098-abced4b725d4,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:46:34Z,ec2.amazonaws.com,DetachInternetGateway,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0dab7d7b7463718cc""},{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-0690046a167b4dae5""}]",d271bdb6-a580-4079-be25-abd2703e14a1,90f43c22-307c-47cd-9a38-d6b660380a78,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:45:59Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-040d98e3100fbbb03""}]",0f430b80-8c40-4122-9301-15328744e99b,5bd90c89-55a4-449c-95ad-73593cf037f2,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:45:58Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-01ff98b6cb0e660cc""}]",0eac1e34-673b-42b8-b9b3-1b3d47caae6b,f7e6c509-3b9b-4e15-a723-f8cb14bf3082,false,AwsApiCall,143209715754,Management
root,ASIASCV7W3AVMBWJZC3M,2021-03-28T21:45:40Z,rds.amazonaws.com,DeleteDBInstance,us-east-1,34.104.1.250,console.amazonaws.com,,"[{""resourceType"":""AWS::RDS::DBInstance"",""resourceName"":""primary-db""},{""resourceType"":""AWS::RDS::DBInstance"",""resourceName"":""arn:aws:rds:us-east-2:143209715754:db:secondary-db""},{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0dab7d7b7463718cc""},{""resourceType"":""AWS::RDS::DBSubnetGroup"",""resourceName"":""primarydb-subnetgroup""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-01ff98b6cb0e660cc""},{""resourceType"":""AWS::RDS::DBOptionGroup"",""resourceName"":""default:mysql-8-0""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-040d98e3100fbbb03""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-04b6ec262b586f1b3""},{""resourceType"":""AWS::KMS::Key"",""resourceName"":""arn:aws:kms:us-east-1:143209715754:key/f272f7b6-d37a-4dab-9b86-1d27f6886200""},{""resourceType"":""AWS::RDS::DBParameterGroup"",""resourceName"":""default.mysql8.0""}]",3667cfb9-7d88-4c39-a9b3-12c0fc4f0f4a,0decce80-af24-4fac-9aa4-82574234cb40,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:45:27Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-04b6ec262b586f1b3""}]",3c996b8f-da72-4656-8f58-b66174226a25,54c05202-386c-433f-b184-c36a5864ab10,false,AwsApiCall,143209715754,Management
root,ASIASCV7W3AVMBWJZC3M,2021-03-28T21:45:23Z,rds.amazonaws.com,ModifyDBInstance,us-east-1,34.104.1.250,aws-internal/3 aws-sdk-java/1.11.848 Linux/4.9.230-0.1.ac.224.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.202-b08 java/1.8.0_202 vendor/Oracle_Corporation,,"[{""resourceType"":""AWS::RDS::DBInstance"",""resourceName"":""primary-db""},{""resourceType"":""AWS::RDS::DBInstance"",""resourceName"":""arn:aws:rds:us-east-2:143209715754:db:secondary-db""},{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0dab7d7b7463718cc""},{""resourceType"":""AWS::RDS::DBSubnetGroup"",""resourceName"":""primarydb-subnetgroup""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-01ff98b6cb0e660cc""},{""resourceType"":""AWS::RDS::DBOptionGroup"",""resourceName"":""default:mysql-8-0""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-040d98e3100fbbb03""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-04b6ec262b586f1b3""},{""resourceType"":""AWS::KMS::Key"",""resourceName"":""arn:aws:kms:us-east-1:143209715754:key/f272f7b6-d37a-4dab-9b86-1d27f6886200""},{""resourceType"":""AWS::RDS::DBParameterGroup"",""resourceName"":""default.mysql8.0""}]",dc613cff-5651-4ef6-bfde-2a124e5577db,76750080-64ee-458d-bb96-3d5c75addbba,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:44:42Z,ec2.amazonaws.com,DetachInternetGateway,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0dab7d7b7463718cc""},{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-0690046a167b4dae5""}]",26bf94c5-4041-4af8-8c86-150c9fd80644,3462448e-2ae1-4c12-a65c-bd35c14e6e23,false,AwsApiCall,143209715754,Management
root,ASIASCV7W3AVMBWJZC3M,2021-03-28T21:44:42Z,rds.amazonaws.com,DeleteDBSubnetGroup,us-east-1,34.104.1.250,aws-internal/3 aws-sdk-java/1.11.848 Linux/4.9.230-0.1.ac.224.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.202-b08 java/1.8.0_202 vendor/Oracle_Corporation,InvalidDBSubnetGroupStateFault,"[{""resourceType"":""AWS::RDS::DBSubnetGroup"",""resourceName"":""primarydb-subnetgroup""}]",132145c0-275e-41ec-89ec-a48c82afc306,c06c4783-5bb0-45d6-8db6-29d7a11bae93,false,AwsApiCall,143209715754,Management
root,ASIASCV7W3AVMBWJZC3M,2021-03-28T21:44:21Z,rds.amazonaws.com,StopDBInstance,us-east-1,34.104.1.250,aws-internal/3 aws-sdk-java/1.11.848 Linux/4.9.230-0.1.ac.224.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.202-b08 java/1.8.0_202 vendor/Oracle_Corporation,InvalidDBInstanceStateFault,"[{""resourceType"":""AWS::RDS::DBInstance"",""resourceName"":""primary-db""}]",1b3af682-95da-433f-b87e-95ca6e249f06,205406e6-ae7a-49f6-8cc6-da3e7d73cdf7,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:44:19Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-040d98e3100fbbb03""}]",99984842-28f1-49a6-a2a7-01d391f3bbc8,3c913435-fd40-4aa3-ab42-5150f1d63af7,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:44:18Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-01ff98b6cb0e660cc""}]",97ec5506-d6c4-484e-9353-fc37d6fa4912,0abe1bd6-7a81-4994-8697-8293ba40b37a,false,AwsApiCall,143209715754,Management
root,ASIASCV7W3AVMBWJZC3M,2021-03-28T21:44:13Z,rds.amazonaws.com,StopDBInstance,us-east-1,34.104.1.250,aws-internal/3 aws-sdk-java/1.11.848 Linux/4.9.230-0.1.ac.224.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.202-b08 java/1.8.0_202 vendor/Oracle_Corporation,InvalidDBInstanceStateFault,"[{""resourceType"":""AWS::RDS::DBInstance"",""resourceName"":""primary-db""}]",26a58d37-877b-42fe-91b9-12051dff133d,4061777e-e51b-488c-b162-330eb9cbb1b2,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:44:02Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-04b6ec262b586f1b3""}]",ed851cc2-bb2c-4e7d-943c-377b02c85679,c8127bee-9afe-48ef-a7e8-9c878590d204,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:43:47Z,ec2.amazonaws.com,DetachInternetGateway,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0dab7d7b7463718cc""},{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-0690046a167b4dae5""}]",df6c5f96-1679-418a-b610-edb40d4feb98,06aae4ed-0775-40ae-b2f4-bcfc5ffc6f50,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:43:28Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-01ff98b6cb0e660cc""}]",30aa1c2d-c053-4ead-9a74-ee49de04b7b9,062dd14b-3d87-4c5b-8888-7d8d3c933524,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:43:28Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-040d98e3100fbbb03""}]",c5d99c62-0931-4d72-92f7-2a384f991009,fe2381df-d884-4974-898e-381604483d76,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:43:20Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-04b6ec262b586f1b3""}]",d3a63947-e8cb-4229-a4f5-3ea8f4dfb51c,c8d21e76-4488-4018-b6de-f7151e1557f4,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:43:19Z,ec2.amazonaws.com,DetachInternetGateway,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0dab7d7b7463718cc""},{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-0690046a167b4dae5""}]",4b61ad78-0276-43c3-9a28-514e361e13c8,5827e0ca-a2ef-4fc2-b574-e629483ff015,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:43:06Z,ec2.amazonaws.com,DetachInternetGateway,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0dab7d7b7463718cc""},{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-0690046a167b4dae5""}]",ad3d072d-e463-48db-8d8a-d5aa6a71dcb6,e9e953dd-d13e-4d82-b31e-58915b687a35,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:43:03Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-040d98e3100fbbb03""}]",c1317fa5-6d5b-45f5-9c60-eb07f091961c,023a9813-2a0c-47f9-917d-53f997d92eb3,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:43:02Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-01ff98b6cb0e660cc""}]",0fcb936e-c3d4-418f-a003-f5847105b9a1,328a23a7-7be6-41aa-a8ef-321fd5a30126,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:43:00Z,ec2.amazonaws.com,DetachInternetGateway,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0dab7d7b7463718cc""},{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-0690046a167b4dae5""}]",42e5deed-c187-47a9-aa5c-0dd59a0b01a6,669f9490-65b1-4aeb-9005-5714b26e6361,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:42:58Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-04b6ec262b586f1b3""}]",142b9a38-3c66-4f81-89c3-6b0d59db5dec,f18848d3-c537-4dd0-86d6-b47b125e168a,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:42:57Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-080a1237211e71b99""}]",d5f0c132-2469-48d8-b10b-6f9cfe514435,95315543-deb1-4fe5-acf9-2d9099fc4f19,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:42:57Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0267ac6712eb1cde1""}]",82b812f2-91f0-4e26-87e0-9e7d2d152503,d0365c72-4703-458d-b2ae-bfaed8a3a228,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:42:56Z,ec2.amazonaws.com,DetachInternetGateway,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0dab7d7b7463718cc""},{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-0690046a167b4dae5""}]",4d22c1f1-a052-4cc8-8ead-e7144d99b0d9,ad19a95d-c61f-437d-8f51-745d00c8efe7,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:42:56Z,ec2.amazonaws.com,DeleteRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-0fcfda9b3c05c0b4a""}]",fe3e3abe-e386-4294-9dc1-d73abb04c439,f71f2d97-4bc7-453b-8b06-83a01c20e790,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:42:50Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-040d98e3100fbbb03""}]",07eb8e61-c553-40c4-a4aa-008298709bb6,b641c920-0362-457c-9ecc-0a5ce2289fa4,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:42:50Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-01ff98b6cb0e660cc""}]",15a9492c-0319-4a80-a621-798d8ac2b939,ce1056c0-b26e-49a9-ba66-16b9013774ab,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:42:48Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-04b6ec262b586f1b3""}]",74ae79f4-0d0e-4c17-a0be-c3d47a64fcf9,c08b6be1-d2fc-4d90-a0b2-031710267fc6,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:42:43Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-04b6ec262b586f1b3""}]",88b73c6e-f7b0-4508-bce1-5b8966771d1c,2434166e-426f-4487-bc6a-d0027a6c6ab8,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:42:43Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-01ff98b6cb0e660cc""}]",2ad298c9-3752-4005-9809-db0402f66f95,6f3755f1-6ea6-44b8-ad95-ef3da520a24d,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:42:43Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-040d98e3100fbbb03""}]",551dd8d9-6f9e-4909-8339-ee866676391e,94856a8f-bf08-4c9e-987f-219244f4ef29,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:42:40Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-01ff98b6cb0e660cc""}]",13456a21-551f-43b0-b3ae-4a6ef4a4daf0,3b020062-dbfc-4cec-9b3e-00a9d4fb2a50,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:42:40Z,ec2.amazonaws.com,DeleteRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-02baea2f1f398b675""}]",adc96b21-fddd-422b-a285-1a60db101754,3d9995be-d90a-4c91-b453-a9e0240257a2,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:42:40Z,ec2.amazonaws.com,DeleteRoute,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-0fcfda9b3c05c0b4a""}]",4e1fba95-77f3-406e-bd27-516a1b490a33,4039ac44-1f8b-40dd-bf37-db567e4ee5c8,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:42:40Z,ec2.amazonaws.com,DisassociateRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SubnetRouteTableAssociation"",""resourceName"":""rtbassoc-04d0e2061d1055df6""}]",a7db2da0-44e1-4cf4-8a91-14e085da42eb,707ea2e4-0f2d-47c4-bf15-70886c097ef5,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:42:40Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-04b6ec262b586f1b3""}]",7564466a-750a-4148-9a19-45012f389487,85c81344-3f6d-4a4e-b905-25778e3b218f,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:42:40Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-040d98e3100fbbb03""}]",1c3bdb24-94fe-4436-8a91-717f2910f80b,bcf1a9ff-50f1-4b1c-ab45-2c6af6ce68da,false,AwsApiCall,143209715754,Management
root,,2021-03-28T21:42:40Z,ec2.amazonaws.com,DisassociateRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SubnetRouteTableAssociation"",""resourceName"":""rtbassoc-0fbca949bf27e66a1""}]",bed166eb-dfaf-4811-8b61-c698b8f982da,e75318bf-fef6-4874-a698-0190323f87af,false,AwsApiCall,143209715754,Management
root,ASIASCV7W3AVNZJXAKPD,2021-03-28T21:42:37Z,cloudformation.amazonaws.com,DeleteStack,us-east-1,34.104.1.250,console.amazonaws.com,,"[{""resourceType"":""AWS::CloudFormation::Stack"",""resourceName"":""arn:aws:cloudformation:us-east-1:143209715754:stack/UD-Primary/d16308a0-8ff5-11eb-8d2a-0e4121f4bda3""}]",293be4ca-978b-4ed5-9d57-ac6a9febefff,df9762a2-d5ca-4d5e-8e27-5d1cb046734e,false,AwsApiCall,143209715754,Management
root,ASIASCV7W3AVDBYYIWCW,2021-03-28T21:42:07Z,s3.amazonaws.com,DeleteBucket,us-east-1,34.104.1.250,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.965 Linux/4.9.230-0.1.ac.224.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.282-b08 java/1.8.0_282 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""recoverability-in-aws""}]",Q14H0CFH1QDW17WH,6094855f-1ade-4326-ba10-8916eaf0e84b,false,AwsApiCall,143209715754,Management
root,ASIASCV7W3AVDBYYIWCW,2021-03-28T20:35:07Z,s3.amazonaws.com,PutBucketWebsite,us-east-1,34.104.1.250,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.965 Linux/4.9.230-0.1.ac.224.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.282-b08 java/1.8.0_282 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""recoverability-in-aws""}]",790RTAGFB82KGPZQ,55151b6b-4477-4e97-8ea7-827c655e044f,false,AwsApiCall,143209715754,Management
root,ASIASCV7W3AVDBYYIWCW,2021-03-28T20:33:56Z,s3.amazonaws.com,CreateBucket,us-east-1,34.104.1.250,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.965 Linux/4.9.230-0.1.ac.224.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.282-b08 java/1.8.0_282 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""recoverability-in-aws""}]",RKAR2CVNQ6CFTSY9,71616958-e6d8-4dce-8ed2-e2a685a34a56,false,AwsApiCall,143209715754,Management
root,ASIASCV7W3AVDBYYIWCW,2021-03-28T20:33:56Z,s3.amazonaws.com,PutBucketVersioning,us-east-1,34.104.1.250,"[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.965 Linux/4.9.230-0.1.ac.224.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.282-b08 java/1.8.0_282 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""recoverability-in-aws""}]",RKAJ9NVBGBD9RJQ2,ca68a147-3678-4665-ab02-7037e6baff45,false,AwsApiCall,143209715754,Management
,,2021-03-28T19:41:56Z,kms.amazonaws.com,RetireGrant,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,[],760da8bf-39e3-4fa5-9c88-6360d4ac584e,a6d4586d-7fa1-4a0b-8fcb-b4da4c02c6eb,false,AwsApiCall,143209715754,Management
,,2021-03-28T19:34:59Z,kms.amazonaws.com,RetireGrant,us-east-1,AWS Internal,AWS Internal,,[],f128d0a5-2f4b-4a10-abf4-03e79338db9d,a9658805-101f-4c1a-83eb-659c29b74278,false,AwsApiCall,143209715754,Management
,,2021-03-28T19:31:18Z,kms.amazonaws.com,CreateGrant,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,[],9e55af5a-76ea-409c-8e81-69cc4cda12c0,17eec753-0fae-488a-b6c7-f898a9a249b8,false,AwsApiCall,143209715754,Management
root,ASIAJBSQOTUGVLZNOKBQ,2021-03-28T19:27:49Z,kms.amazonaws.com,CreateGrant,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,[],6b1834ab-af0c-4702-a280-7367a9cc3e0c,1491d6b8-a4a3-44c0-ac05-8e9b67a92c0a,false,AwsApiCall,143209715754,Management
dbi-id-db-ZMXYLLOY4NDOGXCCFSF3BBOFFY,ASIASCV7W3AVCE3ZIX6D,2021-03-28T19:09:37Z,logs.amazonaws.com,CreateLogGroup,us-east-1,3.90.22.228,RDS:EnhancedMonitoringAgent/1.0 (Linux; MYSQL; rv:5.0) native,ResourceAlreadyExistsException,[],cdd5b909-12f9-4372-be6d-5cc38746dca2,69de9289-c79a-4c41-917c-2f9524431acb,false,AwsApiCall,143209715754,Management
